AuthorID,Author,Date,Content,Attachments,Reactions,Channel_name,Attachment_type,ReactionsCount,Content_Length,dt
8.01666E+17,anuj#7534,2022-04-16 13:22:00,"Word : Discern
meaning: to find out",null,null,vocabulary,null,0,35,2022-04-16
7.86207E+17,ashiitaa__#1449,2022-04-16 15:21:00,last line 🙌,null,❤️‍🔥 (1),daily-experiences,null,1,11,2022-04-16
7.56951E+17,Keshav Bidawatka#6333,2022-04-17 02:02:00,"Day 10 done
Was feeling sleepy while meditating, so couldn't enjoy it today",null,null,meditation,null,0,75,2022-04-17
7.47722E+17,Divyansh#4279,2022-04-17 05:10:00,Day 24 done,null,null,meditation,null,0,11,2022-04-17
8.11144E+17,Explorin#4311,2022-04-17 05:14:00,Day 115 done,null,null,meditation,null,0,12,2022-04-17
8.11144E+17,Explorin#4311,2022-04-17 05:15:00,Day 115 Yoga and pushups done,null,null,physical-fitness,null,0,29,2022-04-17
7.16858E+17,Khush#2152,2022-04-17 10:52:00,"Day 9 and 10 done
Dive in you soul to find that you are infinite and timeless , whatever is ""in time"" comes and go but the self is timeless .",null,🔥 (1),meditation,null,1,141,2022-04-17
7.56951E+17,Keshav Bidawatka#6333,2022-04-17 15:51:00,"Day 11 done
Thoughts coming on and on today. So, it was extremely hard to be an observer",null,null,meditation,null,0,88,2022-04-17
8.01666E+17,anuj#7534,2022-04-17 19:07:00,Day 1 and day 2 meditation done.,null,null,meditation,null,0,32,2022-04-17
8.39754E+17,Mridul07#8201,2022-04-17 21:35:00,Day 88 Badminton,null,null,physical-fitness,null,0,16,2022-04-17
7.60346E+17,argus#2468,2022-04-18 00:08:00,"Day 91, 92 done!",null,null,meditation,null,0,16,2022-04-18
5.38734E+17,kyubi#4824,2022-04-18 01:19:00,"Day 3,4 done",null,null,meditation,null,0,12,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:43:00,Eagerly waiting for some inspiration @SimpHunter.,null,null,physical-fitness,null,0,49,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:44:00,Gonna do that,null,"🔥 (1),💪 (1)",physical-fitness,null,2,13,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:48:00,I am thinking to join you in this.,null,null,physical-fitness,null,0,34,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:48:00,But I am not sure how sustainable it is.,null,null,physical-fitness,null,0,40,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:49:00,Can definitely give it a shot for a week or two.,null,null,physical-fitness,null,0,48,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:49:00,Would give you a advice regarding this the time is not necessary but the cold part is,null,null,physical-fitness,null,0,85,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:49:00,Especially you become resistant to a lot of your fears and well it also gives you confidence,null,null,physical-fitness,null,0,92,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:51:00,"Well, resistance to a lot of fears can also be developed by hitting gym.  What's in this cold shower @5 am thingy that any other activity does not have🤔. Just wondering",null,null,physical-fitness,null,0,168,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:53:00,"Have tried gymming definitely wonderful, but when there's a thought block or you stuck on some situation some special consideration it gives you a moment of clarity on that",null,null,physical-fitness,null,0,172,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:56:00,Well I guess what's so special about this cold shower thing is it strengthens your will to follow your principles. If your principle says take this fuking cold shower then you follow it no matter how much your lazy/fearful part of your brain tries to stop it.,null,null,physical-fitness,null,0,259,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:58:00,"Just a hypothesis, will only get validated after trying it out",null,null,physical-fitness,null,0,62,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 01:58:00,"In similar situations, this strengthened will help you follow your principle no matter how tough the task seems to one's brain.",null,null,physical-fitness,null,0,127,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:59:00,This is something that would require some time from my side too,null,null,physical-fitness,null,0,63,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 01:59:00,I've been doing it for a short time,null,null,physical-fitness,null,0,35,2022-04-18
8.01666E+17,anuj#7534,2022-04-18 02:39:00,Rome was not built in a day!,null,null,physical-fitness,null,0,28,2022-04-18
7.47722E+17,Divyansh#4279,2022-04-18 04:18:00,Day 25 done,null,null,meditation,null,0,11,2022-04-18
8.11144E+17,Explorin#4311,2022-04-18 04:19:00,Day 116 done,null,null,meditation,null,0,12,2022-04-18
8.11144E+17,Explorin#4311,2022-04-18 04:19:00,Did in the morning...felt much lighter and happier immediately after doing it,null,null,physical-fitness,null,0,77,2022-04-18
8.11144E+17,Explorin#4311,2022-04-18 04:19:00,Day 116 Yoga done💯,null,null,physical-fitness,null,0,18,2022-04-18
9.07865E+17,atharv_terse#1554,2022-04-18 12:51:00,"Hello everyone,
I'm Atharv Terse from 1st yr UG from mechanical engineering. I'm from Thane, Maharashtra. I'm interested in finance and business consultancy but don't have much knowledge in it so couldn't say surely that I want to pursue it. I want to become the best person in my field. In long term I have a vision of starting my own business. In sports I like to play table tennis and football. Currently I'm in stand up club of IIT Roorkee. I'm joining explorin to develop a strong personality and find my passion and work hard day and night for it.",null,🔥 (4),intros,null,4,553,2022-04-18
7.56951E+17,Keshav Bidawatka#6333,2022-04-18 16:08:00,"Hii Atharv
Inspired to see the fire of your dreams burning inside you🌟 

You have shown courage by sharing your ambitious dreams💪

Do you have any of your standup performance which you are willing to share with the dreamers here?",null,null,intros,null,0,229,2022-04-18
7.56951E+17,Keshav Bidawatka#6333,2022-04-18 16:37:00,"@everyone 
Hii dreamers

We know that a major fraction of your time goes into your college academics, i.e classes, practicals, assignments, exams,...

And many of you would be giving the offline college exams for the very first time, leading to fears and pressure.

So, this channel is created for you to freely share and get advice on any of the problems and fears which you might be facing due to your college academics.

Feel free to vent out your frustrations, share what you are feeling while sitting in a boring class,  breathe some fresh dreamer community air while taking a break from your preparation, etc.",null,"😌 (3),💀 (2)",college-acads,null,5,615,2022-04-18
5.5612E+17,Senpai_JJ#8864,2022-04-18 16:40:00,"Thanks Keshav. Continuing on the trend of spreading kindness in this world, here’s another piece on humans being judgemental towards others without recognising it could hurt someone’s sentiments.

Hypocrisy Of A Judgemental Mind – The Flawed Fandom - https://theflawedfandom.com/2022/04/17/hypocrisy-of-a-judgemental-mind/",null,🔥 (3),writing,null,3,322,2022-04-18
8.16363E+17,Prashant Jindal#5435,2022-04-18 16:49:00,Please join me in wishing @Senpai_JJ a very happy birthday!!🥳🥳,null,👏 (2),writing,null,2,62,2022-04-18
8.16363E+17,Prashant Jindal#5435,2022-04-18 16:51:00,"Our Mentor for Qualitative finance, who is extremely passionate about his domain and his passion to help young dreamers achieve their milestone is ineffable.🔥🔥",null,🔥 (2),writing,null,2,159,2022-04-18
7.20384E+17,SimpHunter#2160,2022-04-18 16:56:00,Happy birthday @Senpai_JJ,null,null,writing,null,0,25,2022-04-18
9.07865E+17,atharv_terse#1554,2022-04-18 17:20:00,Not right now but maybe in future,null,👍 (1),intros,null,1,33,2022-04-18
7.56951E+17,Keshav Bidawatka#6333,2022-04-18 17:27:00,Happy birthday Shashank✨ 🥳,null,null,writing,null,0,26,2022-04-18
9.07865E+17,atharv_terse#1554,2022-04-18 17:27:00,Happy birthday @Senpai_JJ 🎊🎊🥳🥳,null,null,writing,null,0,30,2022-04-18
5.5612E+17,Senpai_JJ#8864,2022-04-18 17:46:00,Thank you all! 💜,null,null,writing,null,0,16,2022-04-18
7.47722E+17,Divyansh#4279,2022-04-18 18:15:00,Happy birthday Shashank 🎉,null,null,writing,null,0,25,2022-04-18
7.56392E+17,Satyaki#0051,2022-04-18 19:48:00,Happy Birthday Shashank🥳🥳🔥🔥,null,null,writing,null,0,27,2022-04-18
7.79746E+17,hitman#9339,2022-04-19 00:27:00,"Hello @everyone 
Today was an important day for me. I had to put up a presentation on NYKAA in sac oat on behalf of ecell. I had practiced for it a lot but still i had some fear of public speaking. Untill today, everyday i use to think how am i going to start, how will i continue, what if i get stuck in between. The only way i could find to get out of this dilemma was to just pass through the process. I didn't think much about it today and once i started speaking, i gained some confidence and continued.

I am happy today as i consider this a small but major step in my journey of being an entrepreneur. I remember one line from kota factory which motivated me through all this time. It was ""agar problems aa rhi hon to unhe dhun do"". 

Explorin team also helped to get best out of me. Thanks @anuj @Divyansh @SimpHunter @Keshav Bidawatka for taking out some time and helping me to prepare.

Much more steps to be taken during this  journey. 👍",null,"🔥 (6),💪 (2)",daily-experiences,null,8,948,2022-04-19
8.39754E+17,Mridul07#8201,2022-04-19 00:59:00,Day 89 done,null,null,physical-fitness,null,0,11,2022-04-19
7.56951E+17,Keshav Bidawatka#6333,2022-04-19 01:32:00,"Day 12 done
Was trying to unleash the mysterious buzzing voice inside my head",null,null,meditation,null,0,77,2022-04-19
7.47722E+17,Divyansh#4279,2022-04-19 02:43:00,My learning from your experience: The biggest problem is to clear the activation barrier of starting then the reaction follows smoothly.,null,🔥 (3),daily-experiences,null,3,136,2022-04-19
7.56951E+17,Keshav Bidawatka#6333,2022-04-19 03:49:00,"So so happy for you Tarang🎉 

After the practice session which we had a week back, I was confident that you would do great💪

And yes, congratulations on taking this important step towards Entrepreneurship  🔥 

I'm inspired by you being towards sharing your whole journey of conquering the fear of public speaking",null,null,daily-experiences,null,0,312,2022-04-19
7.16858E+17,Khush#2152,2022-04-19 11:24:00,"Day 11 and 12 done 
Getting one with breathe is ecstacy",null,null,meditation,null,0,55,2022-04-19
8.01666E+17,anuj#7534,2022-04-19 13:34:00,"Happy birthday, Shashank!!",null,null,writing,null,0,26,2022-04-19
8.01666E+17,anuj#7534,2022-04-19 13:39:00,Power of positive energy!,null,null,reading,null,0,25,2022-04-19
8.01666E+17,anuj#7534,2022-04-19 13:39:00,https://hbr.org/2022/04/the-best-leaders-have-a-contagious-positive-energy,null,null,reading,null,0,74,2022-04-19
8.11144E+17,Explorin#4311,2022-04-19 15:28:00,"Belated Happy Birthday, Shashank Senpai 😻",null,null,writing,null,0,41,2022-04-19
8.11144E+17,Explorin#4311,2022-04-19 15:31:00,"Facing fears is the only way to conquer them. Feeling inspired by your zeal to challenge fears. This is a great achievement, Tarang. Proud of you ❤️‍🔥",null,null,daily-experiences,null,0,150,2022-04-19
5.5612E+17,Senpai_JJ#8864,2022-04-19 15:55:00,Congratulations on securing strategy role at Accenture.,null,null,writing,null,0,55,2022-04-19
5.5612E+17,Senpai_JJ#8864,2022-04-19 15:55:00,Thank you everyone!,null,null,writing,null,0,19,2022-04-19
5.5612E+17,Senpai_JJ#8864,2022-04-19 15:56:00,I hope your brainstorming on naxals helped to secure the role.,null,null,writing,null,0,62,2022-04-19
7.47722E+17,Divyansh#4279,2022-04-19 16:03:00,Thanks,null,null,writing,null,0,6,2022-04-19
7.47722E+17,Divyansh#4279,2022-04-19 16:04:00,😂😂 Sure it helped.,null,null,writing,null,0,18,2022-04-19
9.07865E+17,atharv_terse#1554,2022-04-19 17:51:00,"Today was small step for me in direction of disciplined behavior. I woke up at 7 am when my friend called me to play table tennis. I hung up first time but felt that I should wake up at that moment and received second call from him (I've been thinking of waking up this early since a week but couldn't as I was feeling lazy). After playing  for an hour I had breakfast, got refreshed and went to attend the classes and now I'm at my room after an exhausting hours of classes.",null,💪 (1),daily-experiences,null,1,475,2022-04-19
7.56951E+17,Keshav Bidawatka#6333,2022-04-19 20:12:00,"Wow! Good to hear that you finally took the step towards a disciplined schedule💪 

And this is something to cheer you up since sleep holds extreme uncertainty",null,null,daily-experiences,null,0,158,2022-04-19
8.39754E+17,Mridul07#8201,2022-04-20 00:08:00,Day 90 done,null,null,physical-fitness,null,0,11,2022-04-20
9.28242E+17,sattu#7110,2022-04-20 00:47:00,"Hello everyone , I am Satyarth Goyal, first year civil engineering student at IIT ROORKEE,   I am from Udaipur, Rajasthan 
Today had a great session with Ram bansal sir, inspired and learnt a lot from him
My dream college life is not like that I want to wake up early at 5 and be disciplined , I want to interact with most of the people around me , make good lofe log friends and most importantly I want to find out my passion, my dream for which I will not get bored while working for whole day long ,  
Realizing slowly that chossing career by looking at money is a wrong way , because if you'll give your best in your field ( which gives you happiness ) will ultimately make you hell rich
Till now not able to find that "" what wakes me up"" , hope to find it soon 
Also hoping to get in better interaction with you all 😇",null,🔥 (2),intros,null,2,822,2022-04-20
